Country,StateName,StateCode,Year,I1139_5_sum,I1139_5_avg,I1139_6_sum,I1139_6_avg,I1139_7_sum,I1139_7_avg,I1139_8_sum,I1139_8_avg,I1139_9_sum,I1139_9_avg,I1139_10_sum,I1139_10_avg
India,Kerala,32,"Calendar Year (Jan - Dec), 2019",32000.0,1142.857142857143,32000.0,1142.857142857143,25291.0,903.25,2052.0,73.28571428571429,24106.0,860.9285714285714,1215.0,43.392857142857146
India,Kerala,32,"Calendar Year (Jan - Dec), 2020",28000.0,1000.0,28000.0,1000.0,20627.0,736.6785714285714,2462.0,87.92857142857143,25291.0,903.25,-109.0,-3.892857142857143
India,Kerala,32,"Calendar Year (Jan - Dec), 2021",28000.0,1000.0,28000.0,1000.0,21772.0,777.5714285714286,2737.0,97.75,20627.0,736.6785714285714,148.0,5.285714285714286
India,Kerala,32,"Calendar Year (Jan - Dec), 2022",24000.0,857.1428571428571,24000.0,857.1428571428571,23535.0,840.5357142857143,3549.0,126.75,21772.0,777.5714285714286,194.0,6.928571428571429
India,Kerala,32,"Calendar Year (Jan - Dec), 2023",22000.0,785.7142857142857,22000.0,785.7142857142857,21612.0,771.8571428571429,3628.0,129.57142857142858,23535.0,840.5357142857143,-177.0,-6.321428571428571
India,Kerala,32,"Calendar Year (Jan - Dec), 2024",23000.0,821.4285714285714,13406.0,478.7857142857143,11685.0,417.32142857142856,3029.0,108.17857142857143,12675.0,452.67857142857144,-244.0,-8.714285714285714
India,Kerala,32,"Calendar Year (Jan - Dec), 2025",22000.0,785.7142857142857,9156.0,327.0,6715.0,239.82142857142858,3462.0,123.64285714285714,8782.0,313.64285714285717,-457.0,-16.321428571428573
India,Ladakh,37,"Calendar Year (Jan - Dec), 2017",380.0,95.0,380.0,95.0,77.0,19.25,58.0,14.5,0.0,0.0,0.0,0.0
India,Ladakh,37,"Calendar Year (Jan - Dec), 2018",458.0,114.5,458.0,114.5,215.0,53.75,166.0,41.5,77.0,19.25,5616.0,1404.0
India,Ladakh,37,"Calendar Year (Jan - Dec), 2019",420.0,105.0,420.0,105.0,167.0,41.75,160.0,40.0,215.0,53.75,100.0,25.0
India,Ladakh,37,"Calendar Year (Jan - Dec), 2020",420.0,105.0,420.0,105.0,128.0,32.0,103.0,25.75,167.0,41.75,-141.0,-35.25
India,Ladakh,37,"Calendar Year (Jan - Dec), 2021",560.0,140.0,560.0,140.0,286.0,71.5,166.0,41.5,128.0,32.0,378.0,94.5
India,Ladakh,37,"Calendar Year (Jan - Dec), 2022",350.0,87.5,350.0,87.5,324.0,81.0,676.0,169.0,286.0,71.5,17.0,4.25
India,Ladakh,37,"Calendar Year (Jan - Dec), 2023",250.0,62.5,250.0,62.5,289.0,72.25,667.0,166.75,324.0,81.0,-42.0,-10.5
India,Ladakh,37,"Calendar Year (Jan - Dec), 2024",260.0,65.0,150.0,37.5,153.0,38.25,455.0,113.75,170.0,42.5,-10.0,-2.5
India,Ladakh,37,"Calendar Year (Jan - Dec), 2025",270.0,67.5,111.0,27.75,84.0,21.0,498.0,124.5,121.0,30.25,-129.0,-32.25
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2017",23.0,11.5,23.0,11.5,11.0,5.5,48.0,24.0,0.0,0.0,0.0,0.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2018",25.0,12.5,25.0,12.5,4.0,2.0,16.0,8.0,11.0,5.5,-64.0,-32.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2019",30.0,15.0,30.0,15.0,4.0,2.0,13.0,6.5,4.0,2.0,0.0,0.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2020",20.0,10.0,20.0,10.0,9.0,4.5,45.0,22.5,4.0,2.0,125.0,62.5
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2021",0.0,0.0,0.0,0.0,9.0,4.5,0.0,0.0,9.0,4.5,0.0,0.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2022",20.0,10.0,20.0,10.0,10.0,5.0,50.0,25.0,9.0,4.5,11.0,5.5
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2023",12.0,6.0,12.0,6.0,6.0,3.0,50.0,25.0,10.0,5.0,-40.0,-20.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2024",10.0,5.0,5.0,2.5,6.0,3.0,120.0,60.0,3.0,1.5,100.0,50.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2025",10.0,5.0,4.0,2.0,6.0,3.0,150.0,75.0,3.0,1.5,100.0,50.0
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2017",167211.0,1639.3235294117646,167211.0,1639.3235294117646,122703.0,1202.9705882352941,5641.0,55.30392156862745,0.0,0.0,0.0,0.0
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018",201982.0,1980.2156862745098,201982.0,1980.2156862745098,150060.0,1471.1764705882354,8916.0,87.41176470588235,122703.0,1202.9705882352941,268375.0,2631.127450980392
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019",227000.0,2225.4901960784314,227000.0,2225.4901960784314,185517.0,1818.7941176470588,7836.0,76.82352941176471,150060.0,1471.1764705882354,33029.0,323.8137254901961
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020",240100.0,2353.921568627451,240100.0,2353.921568627451,136278.0,1336.0588235294117,5175.0,50.73529411764706,185517.0,1818.7941176470588,-637.0,-6.245098039215686
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2021",240100.0,2308.653846153846,240100.0,2308.653846153846,164759.0,1584.2211538461538,6251.0,60.10576923076923,136278.0,1310.3653846153845,6385.0,61.39423076923077
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2022",245000.0,2355.769230769231,245000.0,2355.769230769231,185873.0,1787.2403846153845,7665.0,73.70192307692308,164759.0,1584.2211538461538,68825.0,661.7788461538462
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2023",210000.0,2019.2307692307693,210000.0,2019.2307692307693,182417.0,1754.0096153846155,9261.0,89.04807692307692,185873.0,1787.2403846153845,1430.0,13.75
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2024",190000.0,1826.923076923077,110796.0,1065.3461538461538,103969.0,999.7019230769231,11448.0,110.07692307692308,104669.0,1006.4326923076923,328.0,3.1538461538461537
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2025",160000.0,1538.4615384615386,66626.0,640.6346153846154,57707.0,554.875,8661.0,83.27884615384616,77991.0,749.9134615384615,-2835.0,-27.259615384615383
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2017",207090.0,3045.4411764705883,207090.0,3045.4411764705883,143847.0,2115.3970588235293,3620.0,54.84848484848485,0.0,0.0,0.0,0.0
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2018",259535.0,3816.6911764705883,259535.0,3816.6911764705883,191102.0,2810.323529411765,4382.0,66.39393939393939,143847.0,2115.3970588235293,41302.0,625.7878787878788
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2019",265000.0,3897.0588235294117,265000.0,3897.0588235294117,221554.0,3258.1470588235293,4398.0,66.63636363636364,191102.0,2810.323529411765,6456.0,97.81818181818181
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2020",270000.0,3970.5882352941176,270000.0,3970.5882352941176,155714.0,2289.9117647058824,4119.0,62.40909090909091,221554.0,3258.1470588235293,-1382.0,-20.939393939393938
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2021",270000.0,3970.5882352941176,270000.0,3970.5882352941176,192026.0,2823.9117647058824,4865.0,73.71212121212122,155714.0,2289.9117647058824,1444.0,21.87878787878788
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2022",270000.0,3970.5882352941176,270000.0,3970.5882352941176,230396.0,3388.176470588235,6004.0,90.96969696969697,192026.0,2823.9117647058824,1786.0,27.060606060606062
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2023",250000.0,3676.470588235294,250000.0,3676.470588235294,223597.0,3288.1911764705883,6007.0,91.01515151515152,230396.0,3388.176470588235,-106.0,-1.606060606060606
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2024",250000.0,3676.470588235294,145770.0,2143.676470588235,128024.0,1882.7058823529412,6147.0,93.13636363636364,128674.0,1892.264705882353,650.0,9.848484848484848
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2025",230000.0,3484.848484848485,95767.0,1451.0151515151515,78663.0,1191.8636363636363,5396.0,84.3125,97993.0,1484.7424242424242,-1244.0,-19.4375
India,Manipur,14,"Calendar Year (Jan - Dec), 2017",3059.0,169.94444444444446,3059.0,169.94444444444446,703.0,39.05555555555556,301.0,16.72222222222222,0.0,0.0,0.0,0.0
India,Manipur,14,"Calendar Year (Jan - Dec), 2018",3796.0,210.88888888888889,3796.0,210.88888888888889,976.0,54.22222222222222,1449.0,80.5,703.0,39.05555555555556,1170.0,65.0
India,Manipur,14,"Calendar Year (Jan - Dec), 2019",3500.0,194.44444444444446,3500.0,194.44444444444446,1043.0,57.94444444444444,474.0,26.333333333333332,976.0,54.22222222222222,93.0,5.166666666666667
India,Manipur,14,"Calendar Year (Jan - Dec), 2020",3500.0,194.44444444444446,3500.0,194.44444444444446,935.0,51.94444444444444,575.0,31.944444444444443,1043.0,57.94444444444444,81.0,4.5
India,Manipur,14,"Calendar Year (Jan - Dec), 2021",3500.0,159.0909090909091,3500.0,159.0909090909091,1749.0,79.5,902.0,41.0,935.0,42.5,1578.0,71.72727272727273
India,Manipur,14,"Calendar Year (Jan - Dec), 2022",3000.0,93.75,3000.0,93.75,2360.0,73.75,1478.0,46.1875,1749.0,54.65625,820.0,25.625
India,Manipur,14,"Calendar Year (Jan - Dec), 2023",3500.0,109.375,3500.0,109.375,2328.0,72.75,1236.0,38.625,2360.0,73.75,229.0,7.15625
India,Manipur,14,"Calendar Year (Jan - Dec), 2024",3500.0,109.375,2025.0,63.28125,1398.0,43.6875,1151.0,35.96875,1285.0,40.15625,765.0,23.90625
India,Manipur,14,"Calendar Year (Jan - Dec), 2025",3500.0,109.375,1447.0,45.21875,876.0,27.375,1191.0,37.21875,1077.0,33.65625,-133.0,-4.15625
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2017",5927.0,423.35714285714283,5927.0,423.35714285714283,3364.0,240.28571428571428,756.0,54.0,0.0,0.0,0.0,0.0
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2018",7005.0,500.35714285714283,7005.0,500.35714285714283,4552.0,325.14285714285717,787.0,56.214285714285715,3364.0,240.28571428571428,4857.0,346.92857142857144
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2019",5700.0,407.14285714285717,5700.0,407.14285714285717,5329.0,380.64285714285717,1172.0,83.71428571428571,4552.0,325.14285714285717,426.0,30.428571428571427
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2020",6000.0,428.57142857142856,6000.0,428.57142857142856,4040.0,288.57142857142856,989.0,70.64285714285714,5329.0,380.64285714285717,-147.0,-10.5
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2021",6000.0,428.57142857142856,6000.0,428.57142857142856,4048.0,289.14285714285717,1277.0,91.21428571428571,4040.0,288.57142857142856,190.0,13.571428571428571
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2022",6000.0,428.57142857142856,6000.0,428.57142857142856,4877.0,348.35714285714283,1039.0,74.21428571428571,4048.0,289.14285714285717,195.0,13.928571428571429
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2023",5700.0,407.14285714285717,5700.0,407.14285714285717,4821.0,344.35714285714283,1135.0,81.07142857142857,4877.0,348.35714285714283,285.0,20.357142857142858
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2024",5500.0,392.85714285714283,3203.0,228.78571428571428,2617.0,186.92857142857142,1057.0,75.5,2906.0,207.57142857142858,-170.0,-12.142857142857142
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2025",0.0,0.0,0.0,0.0,1548.0,110.57142857142857,0.0,0.0,2034.0,145.28571428571428,-89.0,-6.357142857142857
India,Mizoram,15,"Calendar Year (Jan - Dec), 2017",2957.0,184.8125,2957.0,184.8125,655.0,40.9375,256.0,16.0,0.0,0.0,0.0,0.0
India,Mizoram,15,"Calendar Year (Jan - Dec), 2018",3600.0,225.0,3600.0,225.0,1186.0,74.125,408.0,25.5,655.0,40.9375,574.0,35.875
India,Mizoram,15,"Calendar Year (Jan - Dec), 2019",3250.0,203.125,3250.0,203.125,1084.0,67.75,299.0,18.6875,1186.0,74.125,-74.0,-4.625
India,Mizoram,15,"Calendar Year (Jan - Dec), 2020",4000.0,250.0,4000.0,250.0,1131.0,70.6875,486.0,30.375,1084.0,67.75,231.0,14.4375
India,Mizoram,15,"Calendar Year (Jan - Dec), 2021",4000.0,250.0,4000.0,250.0,1677.0,104.8125,441.0,27.5625,1131.0,70.6875,496.0,31.0
India,Mizoram,15,"Calendar Year (Jan - Dec), 2022",3000.0,187.5,3000.0,187.5,1918.0,119.875,675.0,42.1875,1677.0,104.8125,300.0,18.75
India,Mizoram,15,"Calendar Year (Jan - Dec), 2023",3000.0,187.5,3000.0,187.5,2013.0,125.8125,586.0,36.625,1918.0,119.875,-141.0,-8.8125
India,Mizoram,15,"Calendar Year (Jan - Dec), 2024",3000.0,187.5,1745.0,109.0625,1355.0,84.6875,687.0,42.9375,1113.0,69.5625,259.0,16.1875
India,Mizoram,15,"Calendar Year (Jan - Dec), 2025",0.0,0.0,0.0,0.0,847.0,52.9375,0.0,0.0,1062.0,66.375,237.0,14.8125
India,Nagaland,13,"Calendar Year (Jan - Dec), 2017",3267.0,148.5,3267.0,148.5,938.0,42.63636363636363,355.0,16.136363636363637,0.0,0.0,0.0,0.0
India,Nagaland,13,"Calendar Year (Jan - Dec), 2018",3811.0,173.22727272727272,3811.0,173.22727272727272,1935.0,87.95454545454545,625.0,28.40909090909091,938.0,42.63636363636363,2243.0,101.95454545454545
India,Nagaland,13,"Calendar Year (Jan - Dec), 2019",4400.0,200.0,4400.0,200.0,2255.0,102.5,564.0,25.636363636363637,1935.0,87.95454545454545,310.0,14.090909090909092
India,Nagaland,13,"Calendar Year (Jan - Dec), 2020",5000.0,227.27272727272728,5000.0,227.27272727272728,2224.0,101.0909090909091,965.0,43.86363636363637,2255.0,102.5,635.0,28.863636363636363
India,Nagaland,13,"Calendar Year (Jan - Dec), 2021",5000.0,227.27272727272728,5000.0,227.27272727272728,3619.0,164.5,1041.0,47.31818181818182,2224.0,101.0909090909091,1144.0,52.0
India,Nagaland,13,"Calendar Year (Jan - Dec), 2022",5000.0,227.27272727272728,5000.0,227.27272727272728,3933.0,178.77272727272728,1113.0,50.59090909090909,3619.0,164.5,268.0,12.181818181818182
India,Nagaland,13,"Calendar Year (Jan - Dec), 2023",5000.0,227.27272727272728,5000.0,227.27272727272728,3878.0,176.27272727272728,1076.0,48.90909090909091,3933.0,178.77272727272728,-123.0,-5.590909090909091
India,Nagaland,13,"Calendar Year (Jan - Dec), 2024",5000.0,227.27272727272728,2909.0,132.22727272727272,2233.0,101.5,1176.0,53.45454545454545,2316.0,105.27272727272727,123.0,5.590909090909091
India,Nagaland,13,"Calendar Year (Jan - Dec), 2025",5000.0,227.27272727272728,2077.0,94.4090909090909,1312.0,59.63636363636363,802.0,36.45454545454545,1732.0,78.72727272727273,-437.0,-19.863636363636363
India,Odisha,21,"Calendar Year (Jan - Dec), 2017",61781.0,996.4677419354839,61781.0,996.4677419354839,50315.0,811.5322580645161,3587.0,59.78333333333333,0.0,0.0,0.0,0.0
India,Odisha,21,"Calendar Year (Jan - Dec), 2018",72613.0,1171.1774193548388,72613.0,1171.1774193548388,48398.0,780.6129032258065,3302.0,55.03333333333333,50315.0,811.5322580645161,7149.0,119.15
India,Odisha,21,"Calendar Year (Jan - Dec), 2019",83000.0,1338.7096774193549,83000.0,1338.7096774193549,52968.0,854.3225806451613,2871.0,47.85,48398.0,780.6129032258065,8895.0,148.25
India,Odisha,21,"Calendar Year (Jan - Dec), 2020",65000.0,1048.3870967741937,65000.0,1048.3870967741937,45346.0,731.3870967741935,4778.0,79.63333333333334,52968.0,854.3225806451613,1725.0,28.75
India,Odisha,21,"Calendar Year (Jan - Dec), 2021",65000.0,1048.3870967741937,65000.0,1048.3870967741937,51990.0,838.5483870967741,5231.0,87.18333333333334,45346.0,731.3870967741935,1586.0,26.433333333333334
India,Odisha,21,"Calendar Year (Jan - Dec), 2022",65000.0,1048.3870967741937,65000.0,1048.3870967741937,60262.0,971.9677419354839,6206.0,103.43333333333334,51990.0,838.5483870967741,1002.0,16.7
India,Odisha,21,"Calendar Year (Jan - Dec), 2023",65000.0,1048.3870967741937,65000.0,1048.3870967741937,62053.0,1000.8548387096774,6038.0,100.63333333333334,60262.0,971.9677419354839,106.0,1.7666666666666666
India,Odisha,21,"Calendar Year (Jan - Dec), 2024",65000.0,1048.3870967741937,37885.0,611.0483870967741,33637.0,542.5322580645161,5373.0,89.55,36616.0,590.5806451612904,-753.0,-12.55
India,Odisha,21,"Calendar Year (Jan - Dec), 2025",62000.0,1000.0,25807.0,416.241935483871,20481.0,330.33870967741933,4519.0,75.31666666666666,26203.0,422.6290322580645,-1324.0,-22.066666666666666
India,Puducherry,34,"Calendar Year (Jan - Dec), 2017",2115.0,1057.5,2115.0,1057.5,806.0,403.0,58.0,29.0,0.0,0.0,0.0,0.0
India,Puducherry,34,"Calendar Year (Jan - Dec), 2018",2643.0,1321.5,2643.0,1321.5,2182.0,1091.0,151.0,75.5,806.0,403.0,569.0,284.5
India,Puducherry,34,"Calendar Year (Jan - Dec), 2019",3650.0,1825.0,3650.0,1825.0,2994.0,1497.0,104.0,52.0,2182.0,1091.0,50.0,25.0
India,Puducherry,34,"Calendar Year (Jan - Dec), 2020",4500.0,2250.0,4500.0,2250.0,1599.0,799.5,78.0,39.0,2994.0,1497.0,6.0,3.0
India,Puducherry,34,"Calendar Year (Jan - Dec), 2021",4500.0,2250.0,4500.0,2250.0,2982.0,1491.0,150.0,75.0,1599.0,799.5,181.0,90.5
India,Puducherry,34,"Calendar Year (Jan - Dec), 2022",4900.0,2450.0,4900.0,2450.0,3348.0,1674.0,190.0,95.0,2982.0,1491.0,57.0,28.5
India,Puducherry,34,"Calendar Year (Jan - Dec), 2023",4100.0,2050.0,4100.0,2050.0,3515.0,1757.5,211.0,105.5,3348.0,1674.0,7.0,3.5
India,Puducherry,34,"Calendar Year (Jan - Dec), 2024",4100.0,2050.0,2391.0,1195.5,2013.0,1006.5,177.0,88.5,2137.0,1068.5,-41.0,-20.5
India,Puducherry,34,"Calendar Year (Jan - Dec), 2025",4000.0,2000.0,1666.0,833.0,1115.0,557.5,257.0,128.5,1481.0,740.5,98.0,49.0
India,Punjab,3,"Calendar Year (Jan - Dec), 2017",57070.0,1297.0454545454545,57070.0,1297.0454545454545,39615.0,900.3409090909091,2275.0,54.166666666666664,0.0,0.0,0.0,0.0
India,Punjab,3,"Calendar Year (Jan - Dec), 2018",67813.0,1541.2045454545455,67813.0,1541.2045454545455,50308.0,1143.3636363636363,2664.0,63.42857142857143,39615.0,900.3409090909091,5869.0,139.73809523809524
India,Punjab,3,"Calendar Year (Jan - Dec), 2019",65000.0,1477.2727272727273,65000.0,1477.2727272727273,57392.0,1304.3636363636363,3189.0,75.92857142857143,50308.0,1143.3636363636363,4329.0,103.07142857142857
India,Punjab,3,"Calendar Year (Jan - Dec), 2020",72000.0,1636.3636363636363,72000.0,1636.3636363636363,45893.0,1043.0227272727273,2487.0,59.214285714285715,57392.0,1304.3636363636363,492.0,11.714285714285714
India,Punjab,3,"Calendar Year (Jan - Dec), 2021",72000.0,1636.3636363636363,72000.0,1636.3636363636363,50494.0,1147.590909090909,2764.0,65.80952380952381,45893.0,1043.0227272727273,709.0,16.88095238095238
India,Punjab,3,"Calendar Year (Jan - Dec), 2022",70000.0,1521.7391304347825,70000.0,1521.7391304347825,54009.0,1174.108695652174,4251.0,96.61363636363636,50494.0,1097.695652173913,855.0,19.431818181818183
India,Punjab,3,"Calendar Year (Jan - Dec), 2023",70000.0,1521.7391304347825,70000.0,1521.7391304347825,53489.0,1162.804347826087,3428.0,77.9090909090909,54009.0,1174.108695652174,941.0,21.386363636363637
India,Punjab,3,"Calendar Year (Jan - Dec), 2024",70000.0,1521.7391304347825,40819.0,887.3695652173913,33948.0,738.0,3708.0,84.27272727272727,33029.0,718.0217391304348,23549.0,535.2045454545455
India,Punjab,3,"Calendar Year (Jan - Dec), 2025",68000.0,1478.2608695652175,28317.0,615.5869565217391,21630.0,470.2173913043478,2921.0,66.38636363636364,25727.0,559.2826086956521,-912.0,-20.727272727272727
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2017",144999.0,2196.9545454545455,144999.0,2196.9545454545455,93817.0,1421.469696969697,3455.5,52.35606060606061,0.0,0.0,0.0,0.0
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2018",181796.0,2754.4848484848485,181796.0,2754.4848484848485,148379.0,2248.1666666666665,5224.0,79.15151515151516,93817.0,1421.469696969697,48586.5,736.1590909090909
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2019",200000.0,3030.3030303030305,200000.0,3030.3030303030305,171710.0,2601.6666666666665,5068.0,76.78787878787878,148379.0,2248.1666666666665,2603.5,39.446969696969695
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2020",225000.0,3409.090909090909,225000.0,3409.090909090909,135427.0,2051.9242424242425,3735.5,56.59848484848485,171710.0,2601.6666666666665,-1041.0,-15.772727272727273
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2021",225000.0,3409.090909090909,225000.0,3409.090909090909,146822.0,2224.5757575757575,4282.0,64.87878787878788,135427.0,2051.9242424242425,499.5,7.568181818181818
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2022",180000.0,2727.2727272727275,180000.0,2727.2727272727275,168296.0,2549.939393939394,6056.0,91.75757575757575,146822.0,2224.5757575757575,846.0,12.818181818181818
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2023",180000.0,2727.2727272727275,180000.0,2727.2727272727275,163592.0,2478.6666666666665,6536.5,99.03787878787878,168296.0,2549.939393939394,120.0,1.8181818181818181
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2024",170000.0,2575.757575757576,99143.0,1502.1666666666667,106018.0,1606.3333333333333,7800.0,118.18181818181819,97999.0,1484.8333333333333,739.0,11.196969696969697
India,Rajasthan,8,"Calendar Year (Jan - Dec), 2025",160000.0,1951.219512195122,66637.0,812.6463414634146,57078.0,696.0731707317074,6226.0,75.92682926829268,77411.0,944.0365853658536,11862.5,144.66463414634146
India,Sikkim,11,"Calendar Year (Jan - Dec), 2017",1959.0,244.875,1959.0,244.875,302.0,37.75,56.0,9.333333333333334,0.0,0.0,0.0,0.0
India,Sikkim,11,"Calendar Year (Jan - Dec), 2018",2189.0,273.625,2189.0,273.625,386.0,48.25,75.0,12.5,302.0,37.75,214.0,35.666666666666664
India,Sikkim,11,"Calendar Year (Jan - Dec), 2019",1550.0,193.75,1550.0,193.75,373.0,46.625,55.0,9.166666666666666,386.0,48.25,-42.0,-7.0
India,Sikkim,11,"Calendar Year (Jan - Dec), 2020",1650.0,206.25,1650.0,206.25,594.0,74.25,212.0,35.333333333333336,373.0,46.625,127.0,21.166666666666668
India,Sikkim,11,"Calendar Year (Jan - Dec), 2021",1650.0,206.25,1650.0,206.25,1308.0,163.5,262.0,43.666666666666664,594.0,74.25,315.0,52.5
India,Sikkim,11,"Calendar Year (Jan - Dec), 2022",1500.0,187.5,1500.0,187.5,1286.0,160.75,216.0,36.0,1308.0,163.5,-129.0,-21.5
India,Sikkim,11,"Calendar Year (Jan - Dec), 2023",1400.0,175.0,1400.0,175.0,1232.0,154.0,213.0,35.5,1286.0,160.75,-59.0,-9.833333333333334
India,Sikkim,11,"Calendar Year (Jan - Dec), 2024",1300.0,162.5,754.0,94.25,779.0,97.375,331.0,55.166666666666664,742.0,92.75,86.0,14.333333333333334
India,Sikkim,11,"Calendar Year (Jan - Dec), 2025",1200.0,120.0,497.0,49.7,396.0,39.6,548.0,54.8,592.0,59.2,-237.0,-23.7
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2017",127077.0,2049.6290322580644,127077.0,2049.6290322580644,86637.0,1397.3709677419354,3369.0,56.15,0.0,0.0,0.0,0.0
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2018",153710.0,2479.1935483870966,153710.0,2479.1935483870966,94374.0,1522.1612903225807,3588.0,59.8,86637.0,1397.3709677419354,21361.0,356.01666666666665
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2019",140000.0,2258.064516129032,140000.0,2258.064516129032,107890.0,1740.1612903225807,4678.0,77.96666666666667,94374.0,1522.1612903225807,2530.0,42.166666666666664
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2020",145000.0,2338.7096774193546,145000.0,2338.7096774193546,68601.0,1106.467741935484,2770.0,46.166666666666664,107890.0,1740.1612903225807,-1883.0,-31.383333333333333
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2021",145000.0,2338.7096774193546,145000.0,2338.7096774193546,81199.0,1309.6612903225807,3263.0,54.38333333333333,68601.0,1106.467741935484,1298.0,21.633333333333333
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2022",120000.0,1578.9473684210527,120000.0,1578.9473684210527,92736.0,1220.2105263157894,5493.0,74.22972972972973,81199.0,1068.407894736842,1103.0,14.905405405405405
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2023",120000.0,1578.9473684210527,120000.0,1578.9473684210527,95785.0,1260.328947368421,5490.0,74.1891891891892,92736.0,1220.2105263157894,360.0,4.864864864864865
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2024",110000.0,1447.3684210526317,64133.0,843.8552631578947,53959.0,709.9868421052631,5070.0,68.51351351351352,56765.0,746.9078947368421,-209.0,-2.824324324324324
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2025",110000.0,1486.4864864864865,45801.0,618.9324324324324,33068.0,446.86486486486484,4244.0,58.94444444444444,40764.0,550.8648648648649,-1122.0,-15.583333333333334
India,Telangana,36,"Calendar Year (Jan - Dec), 2017",60704.0,948.5,60704.0,948.5,38762.0,605.65625,3190.0,49.84375,0.0,0.0,0.0,0.0
India,Telangana,36,"Calendar Year (Jan - Dec), 2018",76916.0,1165.3939393939395,76916.0,1165.3939393939395,50968.0,772.2424242424242,4701.0,71.22727272727273,38762.0,587.3030303030303,35554.0,538.6969696969697
India,Telangana,36,"Calendar Year (Jan - Dec), 2019",70000.0,1060.6060606060605,70000.0,1060.6060606060605,70463.0,1067.621212121212,5911.0,89.56060606060606,50968.0,772.2424242424242,19597.0,296.92424242424244
India,Telangana,36,"Calendar Year (Jan - Dec), 2020",82000.0,1242.4242424242425,82000.0,1242.4242424242425,61942.0,938.5151515151515,5164.0,78.24242424242425,70463.0,1067.621212121212,1123.0,17.015151515151516
India,Telangana,36,"Calendar Year (Jan - Dec), 2021",82000.0,1242.4242424242425,82000.0,1242.4242424242425,59877.0,907.2272727272727,4775.0,72.34848484848484,61942.0,938.5151515151515,-246.0,-3.727272727272727
India,Telangana,36,"Calendar Year (Jan - Dec), 2022",80000.0,1212.121212121212,80000.0,1212.121212121212,72304.0,1095.5151515151515,5774.0,87.48484848484848,59877.0,907.2272727272727,3351.0,50.77272727272727
India,Telangana,36,"Calendar Year (Jan - Dec), 2023",80000.0,1212.121212121212,80000.0,1212.121212121212,74703.0,1131.8636363636363,6450.0,97.72727272727273,72304.0,1095.5151515151515,576.0,8.727272727272727
